"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","55.18","SOURCE: Tuvalu MICS 2020 (GEMR)."
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","85.19","SOURCE: Tuvalu MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","50.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","100.00","SOURCE: Tuvalu MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","77.90","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","99.15","SOURCE: Tuvalu MICS 2020 (GEMR)."
"SDG: Oceania","Tuvalu","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","85.19","SOURCE: Tuvalu MICS 2020 (GEMR)."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","25.37","SOURCE: Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","74.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","10.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","7.27","SOURCE: Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","68.34","SOURCE: United Republic of Tanzania NPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","74.05","SOURCE: Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","11.50","SOURCE: United Republic of Tanzania NPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","23.55","SOURCE: United Republic of Tanzania NPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","United Republic of Tanzania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","32.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","40.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","16.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","32.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","15.68","SOURCE: Uganda UNPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","39.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","27.19","SOURCE: Uganda UNPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","22.51","SOURCE: Uganda UNPS 2019 (GEMR)."
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","33.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Uganda","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","15.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","98.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","81.81","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","70.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","49.09","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","73.21","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","42.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","40.95","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","76.86","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","98.15","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","97.60","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","40.35","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Latin America and the Caribbean","Uruguay","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","98.58","SOURCE: ECLAC based on Encuesta Continua de Hogares, Nacional, Anual"
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","98.76","SOURCE: United States of America American Community Survey (ACS) 2021 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","99.11","SOURCE: United States of America CPS-ASEC 2019 (GEMR)."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","95.04","SOURCE: United States of America American Community Survey (ACS) 2020 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","92.64","SOURCE: United States of America CPS-ASEC 2018 (GEMR)."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","98.80","SOURCE: United States of America American Community Survey (ACS) 2020 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","93.40","SOURCE: United States of America CPS-ASEC 2019 (GEMR)."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","99.57","SOURCE: United States of America American Community Survey (ACS) 2021 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","98.62","SOURCE: United States of America CPS-ASEC 2019 (GEMR)."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","98.59","SOURCE: United States of America CPS-ASEC 2018 (GEMR)."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","99.54","SOURCE: United States of America American Community Survey (ACS) 2020 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","94.58","SOURCE: United States of America American Community Survey (ACS) 2021 (IPUMS version). The survey collected data on school attendance for age 0-95 and educational attainment for age 0 and above."
"SDG: Europe and Northern America","United States of America","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","98.78","SOURCE: United States of America CPS-ASEC 2018 (GEMR)."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2022","95.00","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2022","95.00","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2022","99.71","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2022","99.71","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2022","99.06","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2022","99.06","SOURCE: Uzbekistan MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","99.06","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2021","99.06","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","95.00","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","95.00","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Central and Southern Asia","Uzbekistan","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","99.71","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Central Asia","Uzbekistan","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","99.71","SOURCE: Uzbekistan MICS 2021 (GEMR)."
"SDG: Eastern and South-Eastern Asia","Viet Nam","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","98.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Viet Nam","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2021","57.89","SOURCE: Viet Nam MICS 2020-21. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Eastern and South-Eastern Asia","Viet Nam","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2021","98.29","SOURCE: Viet Nam MICS 2020-21. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
